split_id,model,category,precision,recall,f1_score,support
13,pegasus,AVIATION,0.333333,0.333333,0.333333,3.000000
13,pegasus,BANKING,0.000000,0.000000,0.000000,2.000000
13,pegasus,BPO,0.000000,0.000000,0.000000,0.000000
13,pegasus,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
13,pegasus,CHEF,0.000000,0.000000,0.000000,0.000000
13,pegasus,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,pegasus,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,pegasus,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,pegasus,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,pegasus,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,pegasus,FINANCE,0.000000,0.000000,0.000000,0.000000
13,pegasus,FITNESS,0.000000,0.000000,0.000000,0.000000
13,pegasus,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,pegasus,HR,0.000000,0.000000,0.000000,0.000000
13,pegasus,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,pegasus,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,pegasus,SALES,0.000000,0.000000,0.000000,0.000000
13,pegasus,TEACHER,0.000000,0.000000,0.000000,0.000000
13,random,ACCOUNTANT,0.250000,1.000000,0.400000,1.000000
13,random,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,random,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,random,APPAREL,0.166667,0.333333,0.222222,3.000000
13,random,ARTS,0.250000,0.333333,0.285714,3.000000
13,random,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,random,AVIATION,1.000000,0.333333,0.500000,3.000000
13,random,BANKING,0.000000,0.000000,0.000000,2.000000
13,random,BPO,0.000000,0.000000,0.000000,0.000000
13,random,BUSINESS-DEVELOPMENT,1.000000,0.500000,0.666667,2.000000
13,random,CHEF,0.000000,0.000000,0.000000,0.000000
13,random,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,random,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,random,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,random,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,random,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,random,FINANCE,0.000000,0.000000,0.000000,0.000000
13,random,FITNESS,0.000000,0.000000,0.000000,0.000000
13,random,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,random,HR,0.000000,0.000000,0.000000,0.000000
13,random,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,random,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,random,SALES,0.000000,0.000000,0.000000,0.000000
13,random,TEACHER,0.000000,0.000000,0.000000,0.000000
13,reduction,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
13,reduction,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,reduction,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,reduction,APPAREL,0.250000,0.333333,0.285714,3.000000
13,reduction,ARTS,0.200000,0.333333,0.250000,3.000000
13,reduction,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,reduction,AVIATION,1.000000,0.666667,0.800000,3.000000
13,reduction,BANKING,0.666667,1.000000,0.800000,2.000000
13,reduction,BPO,0.000000,0.000000,0.000000,0.000000
13,reduction,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
13,reduction,CHEF,0.000000,0.000000,0.000000,0.000000
13,reduction,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,reduction,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,reduction,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,reduction,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,reduction,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,reduction,FINANCE,0.000000,0.000000,0.000000,0.000000
13,reduction,FITNESS,0.000000,0.000000,0.000000,0.000000
13,reduction,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,reduction,HR,0.000000,0.000000,0.000000,0.000000
13,reduction,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,reduction,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,reduction,SALES,0.000000,0.000000,0.000000,0.000000
13,reduction,TEACHER,0.000000,0.000000,0.000000,0.000000
13,t5,ACCOUNTANT,0.333333,1.000000,0.500000,1.000000
13,t5,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,t5,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,t5,APPAREL,1.000000,0.333333,0.500000,3.000000
13,t5,ARTS,0.200000,0.333333,0.250000,3.000000
13,t5,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,t5,AVIATION,1.000000,0.333333,0.500000,3.000000
13,t5,BANKING,0.500000,0.500000,0.500000,2.000000
13,t5,BPO,0.000000,0.000000,0.000000,0.000000
13,t5,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
13,t5,CHEF,0.000000,0.000000,0.000000,0.000000
13,t5,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,t5,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,t5,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,t5,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,t5,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,t5,FINANCE,0.000000,0.000000,0.000000,0.000000
13,t5,FITNESS,0.000000,0.000000,0.000000,0.000000
13,t5,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,t5,HR,0.000000,0.000000,0.000000,0.000000
13,t5,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,t5,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,t5,SALES,0.000000,0.000000,0.000000,0.000000
13,t5,TEACHER,0.000000,0.000000,0.000000,0.000000
13,t5_large,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
13,t5_large,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,t5_large,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,t5_large,APPAREL,0.500000,0.333333,0.400000,3.000000
13,t5_large,ARTS,0.000000,0.000000,0.000000,3.000000
13,t5_large,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,t5_large,AVIATION,0.250000,0.333333,0.285714,3.000000
13,t5_large,BANKING,0.000000,0.000000,0.000000,2.000000
13,t5_large,BPO,0.000000,0.000000,0.000000,0.000000
13,t5_large,BUSINESS-DEVELOPMENT,0.500000,1.000000,0.666667,2.000000
13,t5_large,CHEF,0.000000,0.000000,0.000000,0.000000
13,t5_large,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,t5_large,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,t5_large,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,t5_large,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,t5_large,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,t5_large,FINANCE,0.000000,0.000000,0.000000,0.000000
13,t5_large,FITNESS,0.000000,0.000000,0.000000,0.000000
13,t5_large,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,t5_large,HR,0.000000,0.000000,0.000000,0.000000
13,t5_large,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,t5_large,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,t5_large,SALES,0.000000,0.000000,0.000000,0.000000
13,t5_large,TEACHER,0.000000,0.000000,0.000000,0.000000
13,t5_small,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
13,t5_small,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,t5_small,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,t5_small,APPAREL,0.400000,0.666667,0.500000,3.000000
13,t5_small,ARTS,0.000000,0.000000,0.000000,3.000000
13,t5_small,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,t5_small,AVIATION,0.666667,0.666667,0.666667,3.000000
13,t5_small,BANKING,0.000000,0.000000,0.000000,2.000000
13,t5_small,BPO,0.000000,0.000000,0.000000,0.000000
13,t5_small,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
13,t5_small,CHEF,0.000000,0.000000,0.000000,0.000000
13,t5_small,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,t5_small,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,t5_small,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,t5_small,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,t5_small,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,t5_small,FINANCE,0.000000,0.000000,0.000000,0.000000
13,t5_small,FITNESS,0.000000,0.000000,0.000000,0.000000
13,t5_small,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,t5_small,HR,0.000000,0.000000,0.000000,0.000000
13,t5_small,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,t5_small,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,t5_small,SALES,0.000000,0.000000,0.000000,0.000000
13,t5_small,TEACHER,0.000000,0.000000,0.000000,0.000000
13,textrank,ACCOUNTANT,0.500000,1.000000,0.666667,1.000000
13,textrank,ADVOCATE,0.000000,0.000000,0.000000,1.000000
13,textrank,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
13,textrank,APPAREL,0.200000,0.333333,0.250000,3.000000
13,textrank,ARTS,0.000000,0.000000,0.000000,3.000000
13,textrank,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
13,textrank,AVIATION,1.000000,0.666667,0.800000,3.000000
13,textrank,BANKING,1.000000,1.000000,1.000000,2.000000
13,textrank,BPO,0.000000,0.000000,0.000000,0.000000
13,textrank,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
13,textrank,CHEF,0.000000,0.000000,0.000000,0.000000
13,textrank,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
13,textrank,CONSULTANT,0.000000,0.000000,0.000000,0.000000
13,textrank,DESIGNER,0.000000,0.000000,0.000000,0.000000
13,textrank,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
13,textrank,ENGINEERING,0.000000,0.000000,0.000000,0.000000
13,textrank,FINANCE,0.000000,0.000000,0.000000,0.000000
13,textrank,FITNESS,0.000000,0.000000,0.000000,0.000000
13,textrank,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
13,textrank,HR,0.000000,0.000000,0.000000,0.000000
13,textrank,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
13,textrank,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
13,textrank,SALES,0.000000,0.000000,0.000000,0.000000
13,textrank,TEACHER,0.000000,0.000000,0.000000,0.000000
14,bart,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,bart,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,bart,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,bart,APPAREL,0.000000,0.000000,0.000000,3.000000
14,bart,ARTS,0.142857,0.333333,0.200000,3.000000
14,bart,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,bart,AVIATION,0.000000,0.000000,0.000000,3.000000
14,bart,BANKING,0.000000,0.000000,0.000000,2.000000
14,bart,BPO,0.000000,0.000000,0.000000,0.000000
14,bart,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
14,bart,CHEF,0.000000,0.000000,0.000000,0.000000
14,bart,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,bart,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,bart,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,bart,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,bart,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,bart,FINANCE,0.000000,0.000000,0.000000,0.000000
14,bart,FITNESS,0.000000,0.000000,0.000000,0.000000
14,bart,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,bart,HR,0.000000,0.000000,0.000000,0.000000
14,bart,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,bart,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,bart,SALES,0.000000,0.000000,0.000000,0.000000
14,bart,TEACHER,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,flan_t5_base,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,flan_t5_base,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,flan_t5_base,APPAREL,0.500000,1.000000,0.666667,3.000000
14,flan_t5_base,ARTS,0.000000,0.000000,0.000000,3.000000
14,flan_t5_base,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,flan_t5_base,AVIATION,0.000000,0.000000,0.000000,3.000000
14,flan_t5_base,BANKING,0.400000,1.000000,0.571429,2.000000
14,flan_t5_base,BPO,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
14,flan_t5_base,CHEF,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,FINANCE,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,FITNESS,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,HR,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,SALES,0.000000,0.000000,0.000000,0.000000
14,flan_t5_base,TEACHER,0.000000,0.000000,0.000000,0.000000
14,kl,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,kl,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,kl,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,kl,APPAREL,0.142857,0.333333,0.200000,3.000000
14,kl,ARTS,0.250000,0.333333,0.285714,3.000000
14,kl,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,kl,AVIATION,1.000000,0.666667,0.800000,3.000000
14,kl,BANKING,0.000000,0.000000,0.000000,2.000000
14,kl,BPO,0.000000,0.000000,0.000000,0.000000
14,kl,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
14,kl,CHEF,0.000000,0.000000,0.000000,0.000000
14,kl,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,kl,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,kl,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,kl,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,kl,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,kl,FINANCE,0.000000,0.000000,0.000000,0.000000
14,kl,FITNESS,0.000000,0.000000,0.000000,0.000000
14,kl,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,kl,HR,0.000000,0.000000,0.000000,0.000000
14,kl,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,kl,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,kl,SALES,0.000000,0.000000,0.000000,0.000000
14,kl,TEACHER,0.000000,0.000000,0.000000,0.000000
14,lexrank,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,lexrank,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,lexrank,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,lexrank,APPAREL,0.250000,0.333333,0.285714,3.000000
14,lexrank,ARTS,0.000000,0.000000,0.000000,3.000000
14,lexrank,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,lexrank,AVIATION,0.750000,1.000000,0.857143,3.000000
14,lexrank,BANKING,0.000000,0.000000,0.000000,2.000000
14,lexrank,BPO,0.000000,0.000000,0.000000,0.000000
14,lexrank,BUSINESS-DEVELOPMENT,0.250000,0.500000,0.333333,2.000000
14,lexrank,CHEF,0.000000,0.000000,0.000000,0.000000
14,lexrank,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,lexrank,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,lexrank,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,lexrank,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,lexrank,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,lexrank,FINANCE,0.000000,0.000000,0.000000,0.000000
14,lexrank,FITNESS,0.000000,0.000000,0.000000,0.000000
14,lexrank,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,lexrank,HR,0.000000,0.000000,0.000000,0.000000
14,lexrank,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,lexrank,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,lexrank,SALES,0.000000,0.000000,0.000000,0.000000
14,lexrank,TEACHER,0.000000,0.000000,0.000000,0.000000
14,lsa,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,lsa,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,lsa,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,lsa,APPAREL,0.400000,0.666667,0.500000,3.000000
14,lsa,ARTS,0.333333,0.333333,0.333333,3.000000
14,lsa,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,lsa,AVIATION,0.200000,0.333333,0.250000,3.000000
14,lsa,BANKING,0.000000,0.000000,0.000000,2.000000
14,lsa,BPO,0.000000,0.000000,0.000000,0.000000
14,lsa,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
14,lsa,CHEF,0.000000,0.000000,0.000000,0.000000
14,lsa,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,lsa,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,lsa,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,lsa,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,lsa,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,lsa,FINANCE,0.000000,0.000000,0.000000,0.000000
14,lsa,FITNESS,0.000000,0.000000,0.000000,0.000000
14,lsa,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,lsa,HR,0.000000,0.000000,0.000000,0.000000
14,lsa,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,lsa,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,lsa,SALES,0.000000,0.000000,0.000000,0.000000
14,lsa,TEACHER,0.000000,0.000000,0.000000,0.000000
14,luhn,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,luhn,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,luhn,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,luhn,APPAREL,0.200000,0.333333,0.250000,3.000000
14,luhn,ARTS,0.000000,0.000000,0.000000,3.000000
14,luhn,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,luhn,AVIATION,0.500000,0.666667,0.571429,3.000000
14,luhn,BANKING,0.000000,0.000000,0.000000,2.000000
14,luhn,BPO,0.000000,0.000000,0.000000,0.000000
14,luhn,BUSINESS-DEVELOPMENT,0.500000,0.500000,0.500000,2.000000
14,luhn,CHEF,0.000000,0.000000,0.000000,0.000000
14,luhn,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,luhn,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,luhn,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,luhn,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,luhn,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,luhn,FINANCE,0.000000,0.000000,0.000000,0.000000
14,luhn,FITNESS,0.000000,0.000000,0.000000,0.000000
14,luhn,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,luhn,HR,0.000000,0.000000,0.000000,0.000000
14,luhn,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,luhn,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,luhn,SALES,0.000000,0.000000,0.000000,0.000000
14,luhn,TEACHER,0.000000,0.000000,0.000000,0.000000
14,pegasus,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
14,pegasus,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,pegasus,AGRICULTURE,0.250000,1.000000,0.400000,1.000000
14,pegasus,APPAREL,0.000000,0.000000,0.000000,3.000000
14,pegasus,ARTS,0.000000,0.000000,0.000000,3.000000
14,pegasus,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,pegasus,AVIATION,0.333333,0.333333,0.333333,3.000000
14,pegasus,BANKING,0.000000,0.000000,0.000000,2.000000
14,pegasus,BPO,0.000000,0.000000,0.000000,0.000000
14,pegasus,BUSINESS-DEVELOPMENT,1.000000,1.000000,1.000000,2.000000
14,pegasus,CHEF,0.000000,0.000000,0.000000,0.000000
14,pegasus,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,pegasus,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,pegasus,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,pegasus,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,pegasus,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,pegasus,FINANCE,0.000000,0.000000,0.000000,0.000000
14,pegasus,FITNESS,0.000000,0.000000,0.000000,0.000000
14,pegasus,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,pegasus,HR,0.000000,0.000000,0.000000,0.000000
14,pegasus,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,pegasus,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,pegasus,SALES,0.000000,0.000000,0.000000,0.000000
14,pegasus,TEACHER,0.000000,0.000000,0.000000,0.000000
14,random,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,random,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,random,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,random,APPAREL,0.333333,0.666667,0.444444,3.000000
14,random,ARTS,0.000000,0.000000,0.000000,3.000000
14,random,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,random,AVIATION,0.500000,0.333333,0.400000,3.000000
14,random,BANKING,0.000000,0.000000,0.000000,2.000000
14,random,BPO,0.000000,0.000000,0.000000,0.000000
14,random,BUSINESS-DEVELOPMENT,1.000000,0.500000,0.666667,2.000000
14,random,CHEF,0.000000,0.000000,0.000000,0.000000
14,random,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,random,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,random,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,random,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,random,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,random,FINANCE,0.000000,0.000000,0.000000,0.000000
14,random,FITNESS,0.000000,0.000000,0.000000,0.000000
14,random,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,random,HR,0.000000,0.000000,0.000000,0.000000
14,random,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,random,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,random,SALES,0.000000,0.000000,0.000000,0.000000
14,random,TEACHER,0.000000,0.000000,0.000000,0.000000
14,reduction,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,reduction,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,reduction,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,reduction,APPAREL,0.250000,0.666667,0.363636,3.000000
14,reduction,ARTS,0.500000,0.666667,0.571429,3.000000
14,reduction,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,reduction,AVIATION,1.000000,0.666667,0.800000,3.000000
14,reduction,BANKING,0.000000,0.000000,0.000000,2.000000
14,reduction,BPO,0.000000,0.000000,0.000000,0.000000
14,reduction,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
14,reduction,CHEF,0.000000,0.000000,0.000000,0.000000
14,reduction,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,reduction,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,reduction,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,reduction,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,reduction,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,reduction,FINANCE,0.000000,0.000000,0.000000,0.000000
14,reduction,FITNESS,0.000000,0.000000,0.000000,0.000000
14,reduction,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,reduction,HR,0.000000,0.000000,0.000000,0.000000
14,reduction,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,reduction,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,reduction,SALES,0.000000,0.000000,0.000000,0.000000
14,reduction,TEACHER,0.000000,0.000000,0.000000,0.000000
14,t5,ACCOUNTANT,0.000000,0.000000,0.000000,1.000000
14,t5,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,t5,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,t5,APPAREL,0.125000,0.333333,0.181818,3.000000
14,t5,ARTS,0.000000,0.000000,0.000000,3.000000
14,t5,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
14,t5,AVIATION,0.000000,0.000000,0.000000,3.000000
14,t5,BANKING,0.000000,0.000000,0.000000,2.000000
14,t5,BPO,0.000000,0.000000,0.000000,0.000000
14,t5,BUSINESS-DEVELOPMENT,0.000000,0.000000,0.000000,2.000000
14,t5,CHEF,0.000000,0.000000,0.000000,0.000000
14,t5,CONSTRUCTION,0.000000,0.000000,0.000000,0.000000
14,t5,CONSULTANT,0.000000,0.000000,0.000000,0.000000
14,t5,DESIGNER,0.000000,0.000000,0.000000,0.000000
14,t5,DIGITAL-MEDIA,0.000000,0.000000,0.000000,0.000000
14,t5,ENGINEERING,0.000000,0.000000,0.000000,0.000000
14,t5,FINANCE,0.000000,0.000000,0.000000,0.000000
14,t5,FITNESS,0.000000,0.000000,0.000000,0.000000
14,t5,HEALTHCARE,0.000000,0.000000,0.000000,0.000000
14,t5,HR,0.000000,0.000000,0.000000,0.000000
14,t5,INFORMATION-TECHNOLOGY,0.000000,0.000000,0.000000,0.000000
14,t5,PUBLIC-RELATIONS,0.000000,0.000000,0.000000,0.000000
14,t5,SALES,0.000000,0.000000,0.000000,0.000000
14,t5,TEACHER,0.000000,0.000000,0.000000,0.000000
14,t5_large,ACCOUNTANT,1.000000,1.000000,1.000000,1.000000
14,t5_large,ADVOCATE,0.000000,0.000000,0.000000,1.000000
14,t5_large,AGRICULTURE,0.000000,0.000000,0.000000,1.000000
14,t5_large,APPAREL,0.000000,0.000000,0.000000,3.000000
14,t5_large,ARTS,0.000000,0.000000,0.000000,3.000000
14,t5_large,AUTOMOBILE,0.000000,0.000000,0.000000,1.000000
